Customer_ID,Age,Gender,Item_Purchased,Purchase_Amount (USD),Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases
881,69,Female,Hoodie,82,Louisiana,S,Peach,Fall,4.2,No,Free Shipping,No,No,4,Bank Transfer,Monthly
882,40,Female,Shirt,87,Colorado,L,Charcoal,Winter,3.7,No,2-Day Shipping,No,No,47,Credit Card,Fortnightly
883,63,Female,Jeans,93,New York,XL,Yellow,Summer,2.7,No,2-Day Shipping,No,No,13,Cash,Bi-Weekly
884,44,Female,Hoodie,25,Montana,M,Pink,Spring,4.8,No,Store Pickup,No,No,45,Credit Card,Annually
885,33,Female,Shirt,80,Alaska,XL,Blue,Winter,2.5,No,Store Pickup,No,No,39,Credit Card,Every 3 Months
886,38,Female,Shirt,66,Wyoming,M,Silver,Winter,3.3,No,Store Pickup,No,No,40,Credit Card,Monthly
887,39,Female,Hoodie,25,Ohio,M,Orange,Fall,3.7,No,Standard,No,No,21,PayPal,Every 3 Months
888,18,Female,Jeans,62,West Virginia,M,Teal,Winter,3.1,No,Free Shipping,No,No,21,Credit Card,Every 3 Months
889,24,Female,Jacket,98,Virginia,L,Turquoise,Spring,3,No,Free Shipping,No,No,16,Venmo,Annually
890,64,Female,Jacket,53,Vermont,M,Cyan,Spring,3.4,No,Standard,No,No,15,Bank Transfer,Annually
891,48,Female,Sweater,64,Colorado,S,Peach,Winter,4,No,Free Shipping,No,No,30,Venmo,Bi-Weekly
892,58,Female,T-shirt,41,Georgia,M,Charcoal,Fall,3.8,No,Store Pickup,No,No,10,Debit Card,Every 3 Months
893,63,Female,Sweater,41,Arizona,XL,White,Spring,2.6,No,Next Day Air,No,No,2,Debit Card,Weekly
894,32,Female,Shirt,89,Oklahoma,L,Lavender,Fall,3,No,Standard,No,No,13,Cash,Weekly
895,58,Female,Jacket,52,Maryland,S,Beige,Summer,3.1,No,2-Day Shipping,No,No,12,Bank Transfer,Fortnightly
896,39,Female,Pants,98,Arizona,S,Maroon,Spring,4.6,No,Express,No,No,45,Bank Transfer,Quarterly
897,28,Female,Sweater,85,North Carolina,L,Orange,Fall,5,No,Express,No,No,28,Credit Card,Bi-Weekly
898,54,Female,Shorts,44,Kentucky,L,Violet,Winter,3.2,No,Express,No,No,11,Credit Card,Weekly
899,33,Female,Jacket,24,New York,M,Gold,Fall,3.3,No,Standard,No,No,7,Cash,Fortnightly
900,55,Female,Jacket,73,Oklahoma,M,Red,Winter,3.8,No,Store Pickup,No,No,21,Cash,Annually
901,52,Female,Hoodie,20,Rhode Island,XL,Red,Winter,4.8,No,Store Pickup,No,No,37,PayPal,Weekly
902,23,Female,T-shirt,89,Maine,L,Pink,Spring,3.9,No,Free Shipping,No,No,9,Bank Transfer,Every 3 Months
903,70,Female,Shirt,76,Arkansas,L,Violet,Fall,3.4,No,Free Shipping,No,No,14,Cash,Bi-Weekly
904,64,Female,Shirt,56,New Mexico,M,Indigo,Winter,2.6,No,Express,No,No,30,PayPal,Annually
905,46,Female,T-shirt,44,Idaho,M,Violet,Winter,3.3,No,Free Shipping,No,No,31,Bank Transfer,Monthly
906,65,Female,Hoodie,76,South Carolina,M,Cyan,Spring,2.8,No,Standard,No,No,48,Bank Transfer,Every 3 Months
907,56,Female,Hoodie,100,Maryland,M,Charcoal,Spring,4.4,No,2-Day Shipping,No,No,10,Debit Card,Fortnightly
908,66,Female,Shorts,98,Arkansas,XL,Teal,Summer,3,No,Standard,No,No,27,Debit Card,Quarterly
909,27,Female,Jeans,31,Arizona,M,Purple,Summer,4,No,Standard,No,No,10,Debit Card,Fortnightly
910,69,Female,Jacket,89,Ohio,M,Blue,Fall,3.7,No,Store Pickup,No,No,19,Credit Card,Quarterly
911,66,Female,Hoodie,91,North Dakota,XL,Magenta,Fall,3.8,No,Store Pickup,No,No,1,Credit Card,Every 3 Months
912,45,Female,Shirt,50,Vermont,S,Maroon,Summer,3.3,No,2-Day Shipping,No,No,39,Debit Card,Quarterly
913,31,Female,T-shirt,32,Minnesota,L,Gold,Winter,3.6,No,Standard,No,No,14,Bank Transfer,Monthly
914,46,Female,Shorts,73,California,M,Turquoise,Fall,4.7,No,Next Day Air,No,No,12,Debit Card,Annually
915,67,Female,Shirt,27,Georgia,L,Lavender,Spring,3,No,Free Shipping,No,No,19,Cash,Monthly
916,34,Female,Hoodie,53,Virginia,L,Pink,Winter,5,No,Express,No,No,4,Credit Card,Weekly
917,43,Female,Jeans,56,Arkansas,M,Teal,Fall,3.3,No,Free Shipping,No,No,19,Cash,Monthly
918,39,Female,Jacket,43,Texas,M,Indigo,Fall,2.9,No,2-Day Shipping,No,No,17,Credit Card,Weekly
919,33,Female,T-shirt,84,Vermont,S,Pink,Winter,4.9,No,Free Shipping,No,No,7,Venmo,Annually
920,51,Female,Pants,50,Wyoming,M,Charcoal,Winter,5,No,2-Day Shipping,No,No,21,Cash,Bi-Weekly
921,51,Female,Jacket,50,Maine,M,Blue,Fall,3.7,No,Free Shipping,No,No,2,Bank Transfer,Weekly
922,40,Female,T-shirt,47,West Virginia,L,Pink,Spring,3.5,No,Store Pickup,No,No,41,Cash,Annually
923,51,Female,Sweater,26,Ohio,M,White,Summer,3.6,No,Store Pickup,No,No,41,Venmo,Weekly
924,57,Female,Sweater,79,Nebraska,M,Silver,Spring,3,No,Store Pickup,No,No,36,Debit Card,Annually
925,65,Female,Jacket,48,Iowa,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,31,Credit Card,Monthly
926,34,Female,Jeans,87,Maryland,L,Teal,Summer,3.8,No,2-Day Shipping,No,No,46,Bank Transfer,Monthly
927,31,Female,Shorts,32,Utah,L,Yellow,Fall,3.4,No,Express,No,No,29,Bank Transfer,Annually
928,28,Female,Shirt,38,Rhode Island,M,Gold,Spring,2.9,No,Next Day Air,No,No,49,Bank Transfer,Weekly
929,37,Female,T-shirt,56,Connecticut,M,Yellow,Fall,3.9,No,2-Day Shipping,No,No,18,Venmo,Monthly
930,58,Female,Sweater,43,Illinois,S,Maroon,Fall,3.6,No,Store Pickup,No,No,31,Venmo,Weekly
931,46,Female,Shorts,43,Idaho,S,Black,Summer,2.7,No,2-Day Shipping,No,No,40,Venmo,Bi-Weekly
932,44,Female,Sweater,40,Montana,M,Teal,Spring,2.6,No,Free Shipping,No,No,8,Bank Transfer,Monthly
933,36,Female,Shirt,29,Colorado,L,Silver,Summer,3.1,No,Standard,No,No,2,Debit Card,Annually
934,24,Female,Pants,81,Kentucky,M,Pink,Fall,2.6,No,Free Shipping,No,No,14,Debit Card,Weekly
935,65,Female,Hoodie,84,New Mexico,M,Charcoal,Spring,3.4,No,2-Day Shipping,No,No,5,Bank Transfer,Fortnightly
936,70,Female,Hoodie,42,Wisconsin,L,Green,Spring,5,No,2-Day Shipping,No,No,25,Debit Card,Quarterly
937,39,Female,Jeans,55,North Dakota,M,Violet,Winter,3.7,No,Free Shipping,No,No,23,Credit Card,Monthly
938,47,Female,T-shirt,73,Ohio,XL,Black,Winter,2.5,No,Free Shipping,No,No,10,PayPal,Monthly
939,56,Female,Hoodie,86,Montana,L,Green,Summer,4.6,No,Standard,No,No,29,Bank Transfer,Monthly
940,43,Female,Jacket,59,Montana,L,Violet,Fall,2.5,No,Free Shipping,No,No,2,Cash,Fortnightly
941,45,Female,Sweater,72,Pennsylvania,M,Yellow,Fall,3.8,No,Express,No,No,1,Debit Card,Bi-Weekly
942,26,Female,Shirt,30,Oregon,M,Cyan,Fall,4.5,No,Express,No,No,39,Debit Card,Bi-Weekly
943,62,Female,Shorts,66,Oklahoma,M,Green,Winter,2.7,No,Express,No,No,13,Credit Card,Bi-Weekly
944,58,Female,Shirt,45,Colorado,XL,White,Winter,2.9,No,Store Pickup,No,No,50,Venmo,Annually
945,28,Female,Shirt,70,Pennsylvania,M,Magenta,Spring,4.2,No,2-Day Shipping,No,No,12,Cash,Quarterly
946,47,Female,Shirt,64,Rhode Island,L,Indigo,Winter,3.7,No,Free Shipping,No,No,37,Debit Card,Every 3 Months
947,54,Female,Sweater,91,Illinois,M,Maroon,Spring,2.8,No,Store Pickup,No,No,43,Credit Card,Every 3 Months
948,45,Female,Shirt,24,Missouri,M,Black,Summer,2.7,No,Express,No,No,15,Venmo,Bi-Weekly
949,38,Female,T-shirt,50,Mississippi,M,Orange,Spring,4,No,Free Shipping,No,No,14,Venmo,Monthly
950,32,Female,Sweater,46,Kentucky,M,Beige,Winter,4.3,No,Express,No,No,34,Venmo,Weekly
951,29,Female,Shirt,44,Virginia,M,Orange,Spring,3.4,No,Standard,No,No,37,Credit Card,Monthly
952,38,Female,Pants,77,Hawaii,L,Purple,Spring,2.8,No,Free Shipping,No,No,29,Bank Transfer,Quarterly
953,61,Female,Pants,83,Vermont,M,Violet,Winter,3.1,No,Standard,No,No,38,Debit Card,Bi-Weekly
954,22,Female,Jeans,91,Iowa,S,Maroon,Winter,4.1,No,2-Day Shipping,No,No,44,Debit Card,Every 3 Months
955,33,Female,T-shirt,28,South Dakota,M,Indigo,Winter,3.9,No,Express,No,No,15,Credit Card,Annually
956,33,Female,Hoodie,43,New Hampshire,S,Gold,Fall,2.8,No,Free Shipping,No,No,21,Debit Card,Bi-Weekly
957,57,Female,Pants,40,California,L,Pink,Fall,4,No,Express,No,No,42,Credit Card,Every 3 Months
958,26,Female,Sweater,48,South Carolina,S,Gray,Fall,4.9,No,Express,No,No,25,Cash,Every 3 Months
959,31,Female,Jacket,39,New York,S,Indigo,Fall,4.2,No,Free Shipping,No,No,11,Venmo,Every 3 Months
960,38,Female,Shorts,47,Washington,L,Gold,Winter,3.4,No,Standard,No,No,20,Venmo,Annually
961,53,Female,Shorts,56,Idaho,S,Cyan,Spring,3.9,No,Free Shipping,No,No,49,Bank Transfer,Fortnightly
962,31,Female,Jeans,91,Louisiana,L,Olive,Fall,2.6,No,Next Day Air,No,No,14,PayPal,Weekly
963,21,Female,Pants,36,Delaware,L,Pink,Winter,4.9,No,Standard,No,No,37,Venmo,Annually
964,60,Female,Pants,44,West Virginia,M,Charcoal,Winter,2.8,No,2-Day Shipping,No,No,1,Credit Card,Quarterly
965,69,Female,Shirt,91,Illinois,M,Teal,Fall,4.2,No,Free Shipping,No,No,24,Venmo,Monthly
966,32,Female,Jacket,21,Kansas,L,Indigo,Spring,4.2,No,Free Shipping,No,No,18,Cash,Bi-Weekly
967,69,Female,Sweater,100,Nevada,S,White,Winter,3.5,No,Store Pickup,No,No,14,Bank Transfer,Quarterly
968,29,Female,Jeans,96,Virginia,M,Orange,Summer,2.5,No,Standard,No,No,42,Debit Card,Bi-Weekly
969,41,Female,Sweater,40,Idaho,S,Yellow,Spring,2.7,No,Next Day Air,No,No,14,Venmo,Every 3 Months
970,31,Female,Hoodie,53,Alaska,M,Red,Summer,4.7,No,Express,No,No,30,Debit Card,Quarterly
971,18,Female,Shorts,65,Alaska,XL,Brown,Spring,3.5,No,Express,No,No,5,Venmo,Weekly
972,24,Female,T-shirt,65,Utah,M,Maroon,Spring,4.5,No,Express,No,No,38,PayPal,Every 3 Months
973,19,Female,Jacket,44,Utah,M,Yellow,Winter,3.9,No,2-Day Shipping,No,No,15,PayPal,Annually
974,23,Female,Jeans,81,Arkansas,S,Charcoal,Fall,2.8,No,Store Pickup,No,No,48,Venmo,Every 3 Months
975,55,Female,Shirt,70,Tennessee,L,Magenta,Fall,2.5,No,Free Shipping,No,No,6,Credit Card,Annually
976,52,Female,Hoodie,26,West Virginia,XL,Peach,Winter,2.8,No,2-Day Shipping,No,No,47,Credit Card,Quarterly
977,22,Female,Sweater,56,Alabama,L,Orange,Spring,2.6,No,Store Pickup,No,No,9,PayPal,Weekly
978,50,Female,Hoodie,58,Vermont,S,Violet,Spring,4.3,No,Next Day Air,No,No,7,Venmo,Fortnightly
979,46,Female,Sweater,71,Kentucky,L,Maroon,Spring,3.2,No,Express,No,No,42,Credit Card,Quarterly
980,33,Female,T-shirt,59,South Dakota,L,Olive,Fall,4.5,No,Express,No,No,20,PayPal,Every 3 Months
981,49,Female,Jacket,59,North Dakota,M,Beige,Fall,2.8,No,Store Pickup,No,No,7,Venmo,Bi-Weekly
982,62,Female,Jeans,73,Delaware,L,Magenta,Spring,4.6,No,Express,No,No,17,Debit Card,Quarterly
983,23,Female,Sweater,41,New Hampshire,L,Turquoise,Spring,3.4,No,Next Day Air,No,No,6,PayPal,Monthly
984,58,Female,Shirt,63,Oregon,L,White,Winter,3.6,No,Free Shipping,No,No,7,Debit Card,Bi-Weekly
985,54,Female,Shorts,90,Utah,XL,Beige,Winter,3.6,No,Standard,No,No,21,PayPal,Every 3 Months
986,60,Female,Sweater,88,Illinois,S,Red,Spring,3,No,Store Pickup,No,No,33,Debit Card,Bi-Weekly
987,69,Female,Hoodie,42,Colorado,L,Yellow,Spring,4.1,No,Next Day Air,No,No,5,Cash,Bi-Weekly
988,56,Female,T-shirt,99,Utah,M,Maroon,Spring,4,No,Next Day Air,No,No,20,Bank Transfer,Annually
989,22,Female,Pants,20,Illinois,S,Purple,Summer,3.5,No,Store Pickup,No,No,28,PayPal,Quarterly
990,24,Female,Sweater,50,Nevada,L,Gray,Winter,2.8,No,Store Pickup,No,No,10,Venmo,Every 3 Months
991,62,Female,Shirt,84,North Carolina,M,Charcoal,Spring,3.1,No,Free Shipping,No,No,29,Bank Transfer,Monthly
992,29,Female,Shirt,36,Texas,M,Peach,Summer,4.9,No,Store Pickup,No,No,15,Bank Transfer,Quarterly
993,69,Female,Shirt,63,Kansas,L,White,Winter,3.5,No,Next Day Air,No,No,20,Bank Transfer,Monthly
994,66,Female,Pants,64,New Mexico,L,Cyan,Summer,3.3,No,Next Day Air,No,No,50,Bank Transfer,Quarterly
995,42,Female,Shirt,98,Michigan,S,Maroon,Fall,2.9,No,Free Shipping,No,No,21,Bank Transfer,Bi-Weekly
996,51,Female,Jacket,85,South Dakota,M,Green,Summer,4.3,No,Standard,No,No,29,Cash,Bi-Weekly
997,27,Female,Shirt,37,Illinois,S,Peach,Winter,3,No,2-Day Shipping,No,No,42,Bank Transfer,Weekly
998,43,Female,Pants,56,Georgia,S,Turquoise,Summer,5,No,2-Day Shipping,No,No,41,Debit Card,Fortnightly
999,60,Female,Jacket,92,Illinois,M,Gray,Winter,4.3,No,Free Shipping,No,No,47,Bank Transfer,Fortnightly
1000,46,Female,Shirt,93,Nebraska,L,Green,Summer,2.6,No,Express,No,No,2,Debit Card,Weekly
1001,43,Female,Hoodie,50,Florida,M,Olive,Fall,3,No,Free Shipping,No,No,4,PayPal,Bi-Weekly
1002,61,Female,Shorts,97,Virginia,L,Blue,Summer,4.7,No,Standard,No,No,31,Debit Card,Quarterly
1003,46,Female,Shirt,76,Louisiana,M,Magenta,Fall,4,No,Store Pickup,No,No,32,Debit Card,Fortnightly
1004,63,Female,Hoodie,38,Louisiana,L,Black,Fall,2.6,No,Standard,No,No,16,Venmo,Weekly
1005,65,Female,Jacket,32,Arkansas,S,Indigo,Fall,4.4,No,Standard,No,No,20,Cash,Annually
1006,52,Female,Pants,20,Vermont,M,Yellow,Summer,4.5,No,Store Pickup,No,No,34,Venmo,Every 3 Months
1007,34,Female,Jacket,59,North Dakota,M,Peach,Fall,2.9,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
1008,33,Female,Sweater,97,Michigan,M,Yellow,Summer,4.2,No,Express,No,No,26,Cash,Quarterly
1009,58,Female,T-shirt,68,Arkansas,M,Orange,Spring,4.1,No,Next Day Air,No,No,29,Cash,Bi-Weekly
1010,68,Female,Hoodie,22,Arizona,M,Purple,Summer,2.9,No,Store Pickup,No,No,26,Cash,Quarterly
1011,21,Female,Shirt,83,Virginia,S,Yellow,Winter,4.9,No,Free Shipping,No,No,19,PayPal,Annually
1012,45,Female,Sweater,99,North Dakota,M,Pink,Winter,4.3,No,Express,No,No,21,Credit Card,Weekly
1013,37,Female,Shorts,35,West Virginia,L,Purple,Fall,4.3,No,Free Shipping,No,No,15,Venmo,Weekly
1014,52,Female,T-shirt,64,New Mexico,L,Orange,Fall,3.1,No,2-Day Shipping,No,No,47,Bank Transfer,Quarterly
1015,18,Female,Shirt,50,Montana,M,Black,Winter,3.1,No,2-Day Shipping,No,No,18,Cash,Monthly
1016,49,Female,Pants,66,Nebraska,XL,Turquoise,Summer,2.8,No,Express,No,No,36,Cash,Monthly
1017,49,Female,Jacket,92,Hawaii,M,Lavender,Spring,3,No,Store Pickup,No,No,38,Bank Transfer,Every 3 Months
1018,19,Female,Shirt,80,Georgia,M,Gold,Winter,2.7,No,Next Day Air,No,No,37,Bank Transfer,Fortnightly
1019,31,Female,Jeans,24,Montana,M,Orange,Spring,2.9,No,2-Day Shipping,No,No,14,PayPal,Fortnightly
1020,35,Female,T-shirt,59,Georgia,M,White,Fall,3.8,No,Free Shipping,No,No,3,Venmo,Weekly
1021,45,Female,Pants,52,Oklahoma,L,Orange,Winter,3.8,No,Store Pickup,No,No,35,PayPal,Monthly
1022,57,Female,Shorts,88,Idaho,M,Olive,Spring,4.3,No,Free Shipping,No,No,12,Debit Card,Bi-Weekly
1023,31,Female,Jacket,51,Montana,M,Charcoal,Summer,4.4,No,Free Shipping,No,No,27,PayPal,Every 3 Months
1024,61,Female,Sweater,53,Hawaii,L,Green,Spring,4.2,No,2-Day Shipping,No,No,30,Venmo,Quarterly
1025,41,Female,Jeans,78,California,S,Purple,Fall,3.4,No,Free Shipping,No,No,5,Credit Card,Fortnightly
1026,62,Female,Hoodie,68,Mississippi,XL,Maroon,Winter,4.7,No,Store Pickup,No,No,42,Credit Card,Every 3 Months
1027,19,Female,Sweater,76,Iowa,S,Maroon,Fall,3,No,Free Shipping,No,No,20,Cash,Fortnightly
1028,27,Female,Sweater,71,Maine,M,Teal,Spring,3.2,No,Free Shipping,No,No,29,Credit Card,Every 3 Months
1029,46,Female,Pants,38,Vermont,S,Indigo,Fall,2.8,No,2-Day Shipping,No,No,34,Cash,Monthly
1030,57,Female,Jacket,92,New Mexico,XL,Lavender,Fall,4.3,No,Free Shipping,No,No,23,Debit Card,Bi-Weekly
1031,40,Female,Hoodie,24,Colorado,XL,Magenta,Fall,4.4,No,2-Day Shipping,No,No,50,Bank Transfer,Every 3 Months
1032,53,Female,Pants,65,Rhode Island,L,Turquoise,Winter,4.9,No,Standard,No,No,12,Cash,Monthly
1033,39,Female,Hoodie,85,Illinois,S,Olive,Winter,3.4,No,Next Day Air,No,No,18,Cash,Weekly
1034,21,Female,T-shirt,76,New Hampshire,M,Yellow,Winter,3.2,No,Standard,No,No,28,Cash,Annually
1035,68,Female,Shirt,65,Montana,S,Gray,Spring,3.9,No,Standard,No,No,36,Venmo,Bi-Weekly
1036,37,Female,Hoodie,80,Delaware,L,Indigo,Winter,2.7,No,Free Shipping,No,No,18,PayPal,Monthly
1037,54,Female,Pants,67,Connecticut,M,Teal,Fall,2.7,No,Express,No,No,24,Cash,Monthly
1038,45,Female,T-shirt,34,Massachusetts,M,White,Spring,4,No,Next Day Air,No,No,19,Bank Transfer,Monthly
1039,61,Female,T-shirt,57,Vermont,M,Gray,Summer,2.8,No,Express,No,No,4,Cash,Weekly
1040,45,Female,Hoodie,99,Idaho,L,Black,Summer,5,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
1041,65,Female,Sweater,81,Arkansas,M,Black,Fall,4.7,No,Express,No,No,42,Credit Card,Annually
1042,63,Female,Pants,76,Kansas,M,Purple,Fall,3.2,No,Next Day Air,No,No,20,Cash,Weekly
1043,22,Female,T-shirt,79,Pennsylvania,S,Teal,Summer,4.2,No,Free Shipping,No,No,41,Bank Transfer,Quarterly
1044,21,Female,Sweater,31,Indiana,S,Magenta,Winter,4.9,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
1045,57,Female,Shorts,40,New Jersey,M,Black,Fall,2.8,No,Next Day Air,No,No,36,Bank Transfer,Monthly
1046,44,Female,Shirt,98,Minnesota,M,Brown,Fall,3.3,No,Express,No,No,39,Venmo,Every 3 Months
1047,42,Female,T-shirt,35,Indiana,M,Violet,Spring,2.7,No,Standard,No,No,21,Cash,Every 3 Months
1048,56,Female,Shorts,68,Vermont,S,Black,Fall,4.4,No,Express,No,No,31,Debit Card,Fortnightly
1049,28,Female,Pants,50,Maine,S,Charcoal,Winter,4,No,Express,No,No,39,Cash,Bi-Weekly
1050,37,Female,Hoodie,45,Idaho,L,Pink,Winter,3,No,Store Pickup,No,No,42,Credit Card,Quarterly
1051,46,Female,Sweater,20,Oklahoma,M,Cyan,Spring,3.9,No,Store Pickup,No,No,14,Cash,Fortnightly
1052,43,Female,Pants,88,Alabama,XL,Green,Summer,2.6,No,2-Day Shipping,No,No,2,Debit Card,Weekly
1053,27,Female,Pants,69,Oregon,L,Gold,Winter,3.1,No,Free Shipping,No,No,41,Bank Transfer,Annually
1054,24,Female,T-shirt,94,California,M,Red,Fall,4.8,No,Next Day Air,No,No,5,Credit Card,Monthly
1055,47,Female,Jacket,24,North Carolina,L,Purple,Spring,2.9,No,Express,No,No,10,Debit Card,Every 3 Months
1056,45,Female,Jacket,67,Illinois,L,Pink,Winter,5,No,Express,No,No,4,Venmo,Fortnightly
1057,62,Female,Sweater,60,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,No,15,Bank Transfer,Bi-Weekly
1058,65,Female,Jacket,73,New Mexico,M,Brown,Fall,3.5,No,Express,No,No,6,Bank Transfer,Every 3 Months
1059,45,Female,Shorts,32,South Dakota,L,Teal,Spring,4,No,2-Day Shipping,No,No,18,Venmo,Monthly
1060,36,Female,Pants,58,Oklahoma,XL,Charcoal,Summer,2.5,No,Free Shipping,No,No,31,Credit Card,Fortnightly
1061,34,Female,Hoodie,41,Nebraska,L,Cyan,Summer,4.9,No,Standard,No,No,31,PayPal,Bi-Weekly
1062,63,Female,Jacket,39,Colorado,L,Orange,Summer,3.6,No,Store Pickup,No,No,6,Venmo,Fortnightly
1063,55,Female,Jeans,70,Utah,M,Pink,Fall,2.6,No,Express,No,No,29,Cash,Monthly
1064,45,Female,Jacket,27,Iowa,M,Pink,Winter,3.6,No,Free Shipping,No,No,12,PayPal,Fortnightly
1065,45,Female,Jacket,46,North Dakota,M,Olive,Summer,3.9,No,Free Shipping,No,No,15,PayPal,Monthly
1066,23,Female,Shorts,31,North Dakota,M,Indigo,Summer,4.3,No,Next Day Air,No,No,17,Credit Card,Every 3 Months
1067,52,Female,Sweater,92,Indiana,XL,Orange,Winter,4.6,No,Next Day Air,No,No,43,PayPal,Weekly
1068,37,Female,T-shirt,32,Missouri,S,Red,Fall,3.3,No,Standard,No,No,41,Venmo,Weekly
1069,47,Female,Shorts,64,Connecticut,M,Black,Spring,4.1,No,Express,No,No,2,Debit Card,Quarterly
1070,27,Female,T-shirt,23,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,No,1,PayPal,Bi-Weekly
1071,55,Female,Jeans,35,Minnesota,M,Violet,Spring,4.2,No,Express,No,No,3,PayPal,Monthly
1072,66,Female,Shirt,23,California,M,Beige,Summer,3.4,No,Free Shipping,No,No,21,Credit Card,Annually
1073,23,Female,Jacket,23,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,No,No,45,Bank Transfer,Bi-Weekly
1074,42,Female,T-shirt,36,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,No,No,47,Credit Card,Fortnightly
1075,55,Female,Jacket,50,Connecticut,XL,Olive,Summer,4.5,No,Standard,No,No,35,Credit Card,Monthly
1076,66,Female,Jacket,81,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,No,No,45,Credit Card,Weekly
1077,24,Female,Shorts,31,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,No,No,6,Cash,Bi-Weekly
1078,30,Female,Jeans,99,Oklahoma,M,Black,Summer,3.4,No,Express,No,No,30,Venmo,Quarterly
1079,28,Female,T-shirt,74,New Hampshire,L,Gray,Winter,2.8,No,Standard,No,No,15,Cash,Every 3 Months
1080,43,Female,Shirt,49,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly
1081,39,Female,Jeans,48,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,No,13,PayPal,Bi-Weekly
1082,41,Female,Hoodie,67,Arkansas,M,Pink,Winter,3.5,No,Free Shipping,No,No,37,Credit Card,Monthly
1083,56,Female,T-shirt,59,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,No,26,Cash,Annually
1084,22,Female,Jacket,81,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,No,47,Cash,Every 3 Months
1085,58,Female,Sweater,23,California,M,Turquoise,Winter,3,No,Next Day Air,No,No,46,Bank Transfer,Bi-Weekly
1086,44,Female,T-shirt,48,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,No,6,Venmo,Fortnightly
1087,47,Female,Sweater,51,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,No,42,Cash,Monthly
1088,49,Female,Hoodie,99,Colorado,S,Turquoise,Winter,4,No,Next Day Air,No,No,28,PayPal,Annually
1089,37,Female,Shirt,32,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18,PayPal,Fortnightly
1090,49,Female,Shorts,75,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,No,6,Cash,Quarterly
1091,34,Female,Sweater,35,Nebraska,M,Maroon,Spring,2.8,No,Express,No,No,2,Bank Transfer,Weekly
1092,39,Female,Hoodie,24,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,No,9,Venmo,Quarterly
1093,34,Female,T-shirt,62,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,No,36,Cash,Quarterly
1094,53,Female,Pants,78,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly
1095,35,Female,Sweater,61,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,No,21,Credit Card,Weekly
1096,38,Female,Pants,57,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,No,39,Venmo,Annually
1097,47,Female,Hoodie,57,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,No,6,Debit Card,Every 3 Months
1098,29,Female,Pants,37,Tennessee,XL,Black,Winter,5,No,Next Day Air,No,No,5,PayPal,Quarterly
1099,54,Female,Jeans,60,Montana,L,Pink,Winter,3.8,No,Standard,No,No,44,Cash,Fortnightly
1100,40,Female,Pants,55,Montana,XL,Yellow,Winter,3.3,No,Standard,No,No,36,Debit Card,Annually
1101,22,Female,Hoodie,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months
1102,57,Female,Sweater,79,Nebraska,M,Red,Spring,4,No,Store Pickup,No,No,24,Venmo,Quarterly
1103,24,Female,Shirt,93,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,No,3,Credit Card,Every 3 Months
1104,53,Female,Jacket,30,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,No,35,Debit Card,Annually
1105,39,Female,T-shirt,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually
1106,31,Female,Pants,72,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,No,6,Venmo,Fortnightly
1107,22,Female,Jacket,62,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,No,No,50,PayPal,Annually
1108,26,Female,Shirt,71,Kentucky,M,Violet,Fall,3,No,Store Pickup,No,No,33,Credit Card,Monthly
1109,64,Female,Sweater,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,No,15,Credit Card,Annually
